,TTM Net EPS,Ticker
2023-03-13,$3.54,TTWO
2023-03-14,$3.54,TTWO
2023-03-15,$3.54,TTWO
2022-12-31,$-0.79,TPR
2023-01-01,$-0.79,TPR
2023-01-02,$-0.79,TPR
2023-01-03,$-0.79,TPR
2023-01-04,$-0.79,TPR
2023-01-05,$-0.79,TPR
2023-01-06,$-0.79,TPR
2023-01-07,$-0.79,TPR
2023-01-08,$-0.79,TPR
2023-01-09,$-0.79,TPR
2023-01-10,$-0.79,TPR
2023-01-11,$-0.79,TPR
2023-01-12,$-0.79,TPR
2023-01-13,$-0.79,TPR
2023-01-14,$-0.79,TPR
2023-01-15,$-0.79,TPR
2023-01-16,$-0.79,TPR
2023-01-17,$-0.79,TPR
2023-01-18,$-0.79,TPR
2023-01-19,$-0.79,TPR
2023-01-20,$-0.79,TPR
2023-01-21,$-0.79,TPR
2023-01-22,$-0.79,TPR
2023-01-23,$-0.79,TPR
2023-01-24,$-0.79,TPR
2023-01-25,$-0.79,TPR
2023-01-26,$-0.79,TPR
2023-01-27,$-0.79,TPR
2023-01-28,$-0.79,TPR
2023-01-29,$-0.79,TPR
2023-01-30,$-0.79,TPR
2023-01-31,$-0.79,TPR
2023-02-01,$-0.79,TPR
2023-02-02,$-0.79,TPR
2023-02-03,$-0.79,TPR
2023-02-04,$-0.79,TPR
2023-02-05,$-0.79,TPR
2023-02-06,$-0.79,TPR
2023-02-07,$-0.79,TPR
2023-02-08,$-0.79,TPR
2023-02-09,$-0.79,TPR
2023-02-10,$-0.79,TPR
2023-02-11,$-0.79,TPR
2023-02-12,$-0.79,TPR
2023-02-13,$-0.79,TPR
2023-02-14,$-0.79,TPR
2023-02-15,$-0.79,TPR
2023-02-16,$-0.79,TPR
2023-02-17,$-0.79,TPR
2023-02-18,$-0.79,TPR
2023-02-19,$-0.79,TPR
2023-02-20,$-0.79,TPR
2023-02-21,$-0.79,TPR
2023-02-22,$-0.79,TPR
2023-02-23,$-0.79,TPR
2023-02-24,$-0.79,TPR
2023-02-25,$-0.79,TPR
2023-02-26,$-0.79,TPR
2023-02-27,$-0.79,TPR
2023-02-28,$-0.79,TPR
2023-03-01,$-0.79,TPR
2023-03-02,$-0.79,TPR
2023-03-03,$-0.79,TPR
2023-03-04,$-0.79,TPR
2023-03-05,$-0.79,TPR
2023-03-06,$-0.79,TPR
2023-03-07,$-0.79,TPR
2023-03-08,$-0.79,TPR
2023-03-09,$-0.79,TPR
2023-03-10,$-0.79,TPR
2023-03-11,$-0.79,TPR
2023-03-12,$-0.79,TPR
2023-03-13,$-0.79,TPR
2023-03-14,$-0.79,TPR
2023-03-15,$-0.79,TPR
2022-12-31,$-8.74,TRGP
2023-01-01,$-8.74,TRGP
2023-01-02,$-8.74,TRGP
2023-01-03,$-8.74,TRGP
2023-01-04,$-8.74,TRGP
2023-01-05,$-8.74,TRGP
2023-01-06,$-8.74,TRGP
2023-01-07,$-8.74,TRGP
2023-01-08,$-8.74,TRGP
2023-01-09,$-8.74,TRGP
2023-01-10,$-8.74,TRGP
2023-01-11,$-8.74,TRGP
2023-01-12,$-8.74,TRGP
2023-01-13,$-8.74,TRGP
2023-01-14,$-8.74,TRGP
2023-01-15,$-8.74,TRGP
2023-01-16,$-8.74,TRGP
2023-01-17,$-8.74,TRGP
2023-01-18,$-8.74,TRGP
2023-01-19,$-8.74,TRGP
2023-01-20,$-8.74,TRGP
2023-01-21,$-8.74,TRGP
2023-01-22,$-8.74,TRGP
2023-01-23,$-8.74,TRGP
2023-01-24,$-8.74,TRGP
2023-01-25,$-8.74,TRGP
2023-01-26,$-8.74,TRGP
2023-01-27,$-8.74,TRGP
2023-01-28,$-8.74,TRGP
2023-01-29,$-8.74,TRGP
2023-01-30,$-8.74,TRGP
2023-01-31,$-8.74,TRGP
2023-02-01,$-8.74,TRGP
2023-02-02,$-8.74,TRGP
2023-02-03,$-8.74,TRGP
2023-02-04,$-8.74,TRGP
2023-02-05,$-8.74,TRGP
2023-02-06,$-8.74,TRGP
2023-02-07,$-8.74,TRGP
2023-02-08,$-8.74,TRGP
2023-02-09,$-8.74,TRGP
2023-02-10,$-8.74,TRGP
2023-02-11,$-8.74,TRGP
2023-02-12,$-8.74,TRGP
2023-02-13,$-8.74,TRGP
2023-02-14,$-8.74,TRGP
2023-02-15,$-8.74,TRGP
2023-02-16,$-8.74,TRGP
2023-02-17,$-8.74,TRGP
2023-02-18,$-8.74,TRGP
2023-02-19,$-8.74,TRGP
2023-02-20,$-8.74,TRGP
2023-02-21,$-8.74,TRGP
2023-02-22,$-8.74,TRGP
2023-02-23,$-8.74,TRGP
2023-02-24,$-8.74,TRGP
2023-02-25,$-8.74,TRGP
2023-02-26,$-8.74,TRGP
2023-02-27,$-8.74,TRGP
2023-02-28,$-8.74,TRGP
2023-03-01,$-8.74,TRGP
2023-03-02,$-8.74,TRGP
2023-03-03,$-8.74,TRGP
2023-03-04,$-8.74,TRGP
2023-03-05,$-8.74,TRGP
2023-03-06,$-8.74,TRGP
2023-03-07,$-8.74,TRGP
2023-03-08,$-8.74,TRGP
2023-03-09,$-8.74,TRGP
2023-03-10,$-8.74,TRGP
2023-03-11,$-8.74,TRGP
2023-03-12,$-8.74,TRGP
2023-03-13,$-8.74,TRGP
2023-03-14,$-8.74,TRGP
2023-03-15,$-8.74,TRGP
2022-12-31,$6.37,TGT
2023-01-01,$6.37,TGT
2023-01-02,$6.37,TGT
2023-01-03,$6.37,TGT
2023-01-04,$6.37,TGT
2023-01-05,$6.37,TGT
2023-01-06,$6.37,TGT
2023-01-07,$6.37,TGT
2023-01-08,$6.37,TGT
2023-01-09,$6.37,TGT
2023-01-10,$6.37,TGT
2023-01-11,$6.37,TGT
2023-01-12,$6.37,TGT
2023-01-13,$6.37,TGT
2023-01-14,$6.37,TGT
2023-01-15,$6.37,TGT
2023-01-16,$6.37,TGT
2023-01-17,$6.37,TGT
2023-01-18,$6.37,TGT
2023-01-19,$6.37,TGT
2023-01-20,$6.37,TGT
2023-01-21,$6.37,TGT
2023-01-22,$6.37,TGT
2023-01-23,$6.37,TGT
2023-01-24,$6.37,TGT
2023-01-25,$6.37,TGT
2023-01-26,$6.37,TGT
2023-01-27,$6.37,TGT
2023-01-28,$6.37,TGT
2023-01-29,$6.37,TGT
2023-01-30,$6.37,TGT
2023-01-31,$6.37,TGT
2023-02-01,$6.37,TGT
2023-02-02,$6.37,TGT
2023-02-03,$6.37,TGT
2023-02-04,$6.37,TGT
2023-02-05,$6.37,TGT
2023-02-06,$6.37,TGT
2023-02-07,$6.37,TGT
2023-02-08,$6.37,TGT
2023-02-09,$6.37,TGT
2023-02-10,$6.37,TGT
2023-02-11,$6.37,TGT
2023-02-12,$6.37,TGT
2023-02-13,$6.37,TGT
2023-02-14,$6.37,TGT
2023-02-15,$6.37,TGT
2023-02-16,$6.37,TGT
2023-02-17,$6.37,TGT
2023-02-18,$6.37,TGT
2023-02-19,$6.37,TGT
2023-02-20,$6.37,TGT
2023-02-21,$6.37,TGT
2023-02-22,$6.37,TGT
2023-02-23,$6.37,TGT
2023-02-24,$6.37,TGT
2023-02-25,$6.37,TGT
2023-02-26,$6.37,TGT
2023-02-27,$6.37,TGT
2023-02-28,$6.37,TGT
2023-03-01,$6.37,TGT
2023-03-02,$6.37,TGT
2023-03-03,$6.37,TGT
2023-03-04,$6.37,TGT
2023-03-05,$6.37,TGT
2023-03-06,$6.37,TGT
2023-03-07,$6.37,TGT
2023-03-08,$6.37,TGT
2023-03-09,$6.37,TGT
2023-03-10,$6.37,TGT
2023-03-11,$6.37,TGT
2023-03-12,$6.37,TGT
2023-03-13,$6.37,TGT
2023-03-14,$6.37,TGT
2023-03-15,$6.37,TGT
2022-12-31,$2.04,TEL
2023-01-01,$2.04,TEL
2023-01-02,$2.04,TEL
2023-01-03,$2.04,TEL
2023-01-04,$2.04,TEL
2023-01-05,$2.04,TEL
2023-01-06,$2.04,TEL
2023-01-07,$2.04,TEL
2023-01-08,$2.04,TEL
2023-01-09,$2.04,TEL
2023-01-10,$2.04,TEL
2023-01-11,$2.04,TEL
2023-01-12,$2.04,TEL
2023-01-13,$2.04,TEL
2023-01-14,$2.04,TEL
2023-01-15,$2.04,TEL
2023-01-16,$2.04,TEL
2023-01-17,$2.04,TEL
2023-01-18,$2.04,TEL
2023-01-19,$2.04,TEL
2023-01-20,$2.04,TEL
2023-01-21,$2.04,TEL
2023-01-22,$2.04,TEL
2023-01-23,$2.04,TEL
2023-01-24,$2.04,TEL
2023-01-25,$2.04,TEL
2023-01-26,$2.04,TEL
2023-01-27,$2.04,TEL
2023-01-28,$2.04,TEL
2023-01-29,$2.04,TEL
2023-01-30,$2.04,TEL
2023-01-31,$2.04,TEL
2023-02-01,$2.04,TEL
2023-02-02,$2.04,TEL
2023-02-03,$2.04,TEL
2023-02-04,$2.04,TEL
2023-02-05,$2.04,TEL
2023-02-06,$2.04,TEL
2023-02-07,$2.04,TEL
2023-02-08,$2.04,TEL
2023-02-09,$2.04,TEL
2023-02-10,$2.04,TEL
2023-02-11,$2.04,TEL
2023-02-12,$2.04,TEL
2023-02-13,$2.04,TEL
2023-02-14,$2.04,TEL
2023-02-15,$2.04,TEL
2023-02-16,$2.04,TEL
2023-02-17,$2.04,TEL
2023-02-18,$2.04,TEL
2023-02-19,$2.04,TEL
2023-02-20,$2.04,TEL
2023-02-21,$2.04,TEL
2023-02-22,$2.04,TEL
2023-02-23,$2.04,TEL
2023-02-24,$2.04,TEL
2023-02-25,$2.04,TEL
2023-02-26,$2.04,TEL
2023-02-27,$2.04,TEL
2023-02-28,$2.04,TEL
2023-03-01,$2.04,TEL
2023-03-02,$2.04,TEL
2023-03-03,$2.04,TEL
2023-03-04,$2.04,TEL
2023-03-05,$2.04,TEL
2023-03-06,$2.04,TEL
2023-03-07,$2.04,TEL
2023-03-08,$2.04,TEL
2023-03-09,$2.04,TEL
2023-03-10,$2.04,TEL
2023-03-11,$2.04,TEL
2023-03-12,$2.04,TEL
2023-03-13,$2.04,TEL
2023-03-14,$2.04,TEL
2023-03-15,$2.04,TEL
2022-12-31,$10.30,TDY
2023-01-01,$10.30,TDY
2023-01-02,$10.30,TDY
2023-01-03,$10.30,TDY
2023-01-04,$10.30,TDY
2023-01-05,$10.30,TDY
2023-01-06,$10.30,TDY
2023-01-07,$10.30,TDY
2023-01-08,$10.30,TDY
2023-01-09,$10.30,TDY
2023-01-10,$10.30,TDY
2023-01-11,$10.30,TDY
2023-01-12,$10.30,TDY
2023-01-13,$10.30,TDY
2023-01-14,$10.30,TDY
2023-01-15,$10.30,TDY
2023-01-16,$10.30,TDY
2023-01-17,$10.30,TDY
2023-01-18,$10.30,TDY
2023-01-19,$10.30,TDY
2023-01-20,$10.30,TDY
2023-01-21,$10.30,TDY
2023-01-22,$10.30,TDY
2023-01-23,$10.30,TDY
2023-01-24,$10.30,TDY
2023-01-25,$10.30,TDY
2023-01-26,$10.30,TDY
2023-01-27,$10.30,TDY
2023-01-28,$10.30,TDY
2023-01-29,$10.30,TDY
2023-01-30,$10.30,TDY
2023-01-31,$10.30,TDY
2023-02-01,$10.30,TDY
2023-02-02,$10.30,TDY
2023-02-03,$10.30,TDY
2023-02-04,$10.30,TDY
2023-02-05,$10.30,TDY
2023-02-06,$10.30,TDY
2023-02-07,$10.30,TDY
2023-02-08,$10.30,TDY
2023-02-09,$10.30,TDY
2023-02-10,$10.30,TDY
2023-02-11,$10.30,TDY
2023-02-12,$10.30,TDY
2023-02-13,$10.30,TDY
2023-02-14,$10.30,TDY
2023-02-15,$10.30,TDY
2023-02-16,$10.30,TDY
2023-02-17,$10.30,TDY
2023-02-18,$10.30,TDY
2023-02-19,$10.30,TDY
2023-02-20,$10.30,TDY
2023-02-21,$10.30,TDY
2023-02-22,$10.30,TDY
2023-02-23,$10.30,TDY
2023-02-24,$10.30,TDY
2023-02-25,$10.30,TDY
2023-02-26,$10.30,TDY
2023-02-27,$10.30,TDY
2023-02-28,$10.30,TDY
2023-03-01,$10.30,TDY
2023-03-02,$10.30,TDY
2023-03-03,$10.30,TDY
2023-03-04,$10.30,TDY
2023-03-05,$10.30,TDY
2023-03-06,$10.30,TDY
2023-03-07,$10.30,TDY
2023-03-08,$10.30,TDY
2023-03-09,$10.30,TDY
2023-03-10,$10.30,TDY
2023-03-11,$10.30,TDY
2023-03-12,$10.30,TDY
2023-03-13,$10.30,TDY
2023-03-14,$10.30,TDY
2023-03-15,$10.30,TDY
2022-12-31,$11.69,TFX
2023-01-01,$11.69,TFX
2023-01-02,$11.69,TFX
2023-01-03,$11.69,TFX
2023-01-04,$11.69,TFX
2023-01-05,$11.69,TFX
2023-01-06,$11.69,TFX
2023-01-07,$11.69,TFX
2023-01-08,$11.69,TFX
2023-01-09,$11.69,TFX
2023-01-10,$11.69,TFX
2023-01-11,$11.69,TFX
2023-01-12,$11.69,TFX
2023-01-13,$11.69,TFX
2023-01-14,$11.69,TFX
2023-01-15,$11.69,TFX
2023-01-16,$11.69,TFX
2023-01-17,$11.69,TFX
2023-01-18,$11.69,TFX
2023-01-19,$11.69,TFX
2023-01-20,$11.69,TFX
2023-01-21,$11.69,TFX
2023-01-22,$11.69,TFX
2023-01-23,$11.69,TFX
2023-01-24,$11.69,TFX
2023-01-25,$11.69,TFX
2023-01-26,$11.69,TFX
2023-01-27,$11.69,TFX
2023-01-28,$11.69,TFX
2023-01-29,$11.69,TFX
2023-01-30,$11.69,TFX
2023-01-31,$11.69,TFX
2023-02-01,$11.69,TFX
2023-02-02,$11.69,TFX
2023-02-03,$11.69,TFX
2023-02-04,$11.69,TFX
2023-02-05,$11.69,TFX
2023-02-06,$11.69,TFX
2023-02-07,$11.69,TFX
2023-02-08,$11.69,TFX
2023-02-09,$11.69,TFX
2023-02-10,$11.69,TFX
2023-02-11,$11.69,TFX
2023-02-12,$11.69,TFX
2023-02-13,$11.69,TFX
2023-02-14,$11.69,TFX
2023-02-15,$11.69,TFX
2023-02-16,$11.69,TFX
2023-02-17,$11.69,TFX
2023-02-18,$11.69,TFX
2023-02-19,$11.69,TFX
2023-02-20,$11.69,TFX
2023-02-21,$11.69,TFX
2023-02-22,$11.69,TFX
2023-02-23,$11.69,TFX
2023-02-24,$11.69,TFX
2023-02-25,$11.69,TFX
2023-02-26,$11.69,TFX
2023-02-27,$11.69,TFX
2023-02-28,$11.69,TFX
2023-03-01,$11.69,TFX
2023-03-02,$11.69,TFX
2023-03-03,$11.69,TFX
2023-03-04,$11.69,TFX
2023-03-05,$11.69,TFX
2023-03-06,$11.69,TFX
2023-03-07,$11.69,TFX
2023-03-08,$11.69,TFX
2023-03-09,$11.69,TFX
2023-03-10,$11.69,TFX
2023-03-11,$11.69,TFX
2023-03-12,$11.69,TFX
2023-03-13,$11.69,TFX
2023-03-14,$11.69,TFX
2023-03-15,$11.69,TFX
2022-12-31,$3.02,TER
2023-01-01,$3.02,TER
2023-01-02,$3.02,TER
2023-01-03,$3.02,TER
2023-01-04,$3.02,TER
2023-01-05,$3.02,TER
2023-01-06,$3.02,TER
2023-01-07,$3.02,TER
2023-01-08,$3.02,TER
2023-01-09,$3.02,TER
2023-01-10,$3.02,TER
2023-01-11,$3.02,TER
2023-01-12,$3.02,TER
2023-01-13,$3.02,TER
2023-01-14,$3.02,TER
2023-01-15,$3.02,TER
2023-01-16,$3.02,TER
2023-01-17,$3.02,TER
2023-01-18,$3.02,TER
2023-01-19,$3.02,TER
2023-01-20,$3.02,TER
2023-01-21,$3.02,TER
2023-01-22,$3.02,TER
2023-01-23,$3.02,TER
2023-01-24,$3.02,TER
2023-01-25,$3.02,TER
2023-01-26,$3.02,TER
2023-01-27,$3.02,TER
2023-01-28,$3.02,TER
2023-01-29,$3.02,TER
2023-01-30,$3.02,TER
2023-01-31,$3.02,TER
2023-02-01,$3.02,TER
2023-02-02,$3.02,TER
2023-02-03,$3.02,TER
2023-02-04,$3.02,TER
2023-02-05,$3.02,TER
2023-02-06,$3.02,TER
2023-02-07,$3.02,TER
2023-02-08,$3.02,TER
2023-02-09,$3.02,TER
2023-02-10,$3.02,TER
2023-02-11,$3.02,TER
2023-02-12,$3.02,TER
2023-02-13,$3.02,TER
2023-02-14,$3.02,TER
2023-02-15,$3.02,TER
2023-02-16,$3.02,TER
2023-02-17,$3.02,TER
2023-02-18,$3.02,TER
2023-02-19,$3.02,TER
2023-02-20,$3.02,TER
2023-02-21,$3.02,TER
2023-02-22,$3.02,TER
2023-02-23,$3.02,TER
2023-02-24,$3.02,TER
2023-02-25,$3.02,TER
2023-02-26,$3.02,TER
2023-02-27,$3.02,TER
2023-02-28,$3.02,TER
2023-03-01,$3.02,TER
2023-03-02,$3.02,TER
2023-03-03,$3.02,TER
2023-03-04,$3.02,TER
2023-03-05,$3.02,TER
2023-03-06,$3.02,TER
2023-03-07,$3.02,TER
2023-03-08,$3.02,TER
2023-03-09,$3.02,TER
2023-03-10,$3.02,TER
2023-03-11,$3.02,TER
2023-03-12,$3.02,TER
2023-03-13,$3.02,TER
2023-03-14,$3.02,TER
2023-03-15,$3.02,TER
2022-12-31,$-0.06,TSLA
2023-01-01,$-0.06,TSLA
2023-01-02,$-0.06,TSLA
2023-01-03,$-0.06,TSLA
2023-01-04,$-0.06,TSLA
2023-01-05,$-0.06,TSLA
2023-01-06,$-0.06,TSLA
2023-01-07,$-0.06,TSLA
2023-01-08,$-0.06,TSLA
2023-01-09,$-0.06,TSLA
2023-01-10,$-0.06,TSLA
2023-01-11,$-0.06,TSLA
2023-01-12,$-0.06,TSLA
2023-01-13,$-0.06,TSLA
2023-01-14,$-0.06,TSLA
2023-01-15,$-0.06,TSLA
2023-01-16,$-0.06,TSLA
2023-01-17,$-0.06,TSLA
2023-01-18,$-0.06,TSLA
2023-01-19,$-0.06,TSLA
2023-01-20,$-0.06,TSLA
2023-01-21,$-0.06,TSLA
2023-01-22,$-0.06,TSLA
2023-01-23,$-0.06,TSLA
2023-01-24,$-0.06,TSLA
2023-01-25,$-0.06,TSLA
2023-01-26,$-0.06,TSLA
2023-01-27,$-0.06,TSLA
2023-01-28,$-0.06,TSLA
2023-01-29,$-0.06,TSLA
2023-01-30,$-0.06,TSLA
2023-01-31,$-0.06,TSLA
2023-02-01,$-0.06,TSLA
2023-02-02,$-0.06,TSLA
2023-02-03,$-0.06,TSLA
2023-02-04,$-0.06,TSLA
2023-02-05,$-0.06,TSLA
2023-02-06,$-0.06,TSLA
2023-02-07,$-0.06,TSLA
2023-02-08,$-0.06,TSLA
2023-02-09,$-0.06,TSLA
2023-02-10,$-0.06,TSLA
2023-02-11,$-0.06,TSLA
2023-02-12,$-0.06,TSLA
2023-02-13,$-0.06,TSLA
2023-02-14,$-0.06,TSLA
2023-02-15,$-0.06,TSLA
2023-02-16,$-0.06,TSLA
2023-02-17,$-0.06,TSLA
2023-02-18,$-0.06,TSLA
2023-02-19,$-0.06,TSLA
2023-02-20,$-0.06,TSLA
2023-02-21,$-0.06,TSLA
2023-02-22,$-0.06,TSLA
2023-02-23,$-0.06,TSLA
2023-02-24,$-0.06,TSLA
2023-02-25,$-0.06,TSLA
2023-02-26,$-0.06,TSLA
2023-02-27,$-0.06,TSLA
2023-02-28,$-0.06,TSLA
2023-03-01,$-0.06,TSLA
2023-03-02,$-0.06,TSLA
2023-03-03,$-0.06,TSLA
2023-03-04,$-0.06,TSLA
2023-03-05,$-0.06,TSLA
2023-03-06,$-0.06,TSLA
2023-03-07,$-0.06,TSLA
2023-03-08,$-0.06,TSLA
2023-03-09,$-0.06,TSLA
2023-03-10,$-0.06,TSLA
2023-03-11,$-0.06,TSLA
2023-03-12,$-0.06,TSLA
2023-03-13,$-0.06,TSLA
2023-03-14,$-0.06,TSLA
2023-03-15,$-0.06,TSLA
2022-12-31,$5.21,TXN
2023-01-01,$5.21,TXN
2023-01-02,$5.21,TXN
2023-01-03,$5.21,TXN
2023-01-04,$5.21,TXN
2023-01-05,$5.21,TXN
2023-01-06,$5.21,TXN
2023-01-07,$5.21,TXN
2023-01-08,$5.21,TXN
2023-01-09,$5.21,TXN
2023-01-10,$5.21,TXN
2023-01-11,$5.21,TXN
2023-01-12,$5.21,TXN
2023-01-13,$5.21,TXN
2023-01-14,$5.21,TXN
2023-01-15,$5.21,TXN
2023-01-16,$5.21,TXN
2023-01-17,$5.21,TXN
2023-01-18,$5.21,TXN
2023-01-19,$5.21,TXN
2023-01-20,$5.21,TXN
2023-01-21,$5.21,TXN
2023-01-22,$5.21,TXN
2023-01-23,$5.21,TXN
2023-01-24,$5.21,TXN
2023-01-25,$5.21,TXN
2023-01-26,$5.21,TXN
2023-01-27,$5.21,TXN
2023-01-28,$5.21,TXN
2023-01-29,$5.21,TXN
2023-01-30,$5.21,TXN
2023-01-31,$5.21,TXN
2023-02-01,$5.21,TXN
2023-02-02,$5.21,TXN
2023-02-03,$5.21,TXN
2023-02-04,$5.21,TXN
2023-02-05,$5.21,TXN
2023-02-06,$5.21,TXN
2023-02-07,$5.21,TXN
2023-02-08,$5.21,TXN
2023-02-09,$5.21,TXN
2023-02-10,$5.21,TXN
2023-02-11,$5.21,TXN
2023-02-12,$5.21,TXN
2023-02-13,$5.21,TXN
2023-02-14,$5.21,TXN
2023-02-15,$5.21,TXN
2023-02-16,$5.21,TXN
2023-02-17,$5.21,TXN
2023-02-18,$5.21,TXN
2023-02-19,$5.21,TXN
2023-02-20,$5.21,TXN
2023-02-21,$5.21,TXN
2023-02-22,$5.21,TXN
2023-02-23,$5.21,TXN
2023-02-24,$5.21,TXN
2023-02-25,$5.21,TXN
2023-02-26,$5.21,TXN
2023-02-27,$5.21,TXN
2023-02-28,$5.21,TXN
2023-03-01,$5.21,TXN
2023-03-02,$5.21,TXN
2023-03-03,$5.21,TXN
2023-03-04,$5.21,TXN
2023-03-05,$5.21,TXN
2023-03-06,$5.21,TXN
2023-03-07,$5.21,TXN
2023-03-08,$5.21,TXN
2023-03-09,$5.21,TXN
2023-03-10,$5.21,TXN
2023-03-11,$5.21,TXN
2023-03-12,$5.21,TXN
2023-03-13,$5.21,TXN
2023-03-14,$5.21,TXN
2023-03-15,$5.21,TXN
2022-12-31,$2.97,TXT
2023-01-01,$2.97,TXT
2023-01-02,$2.97,TXT
2023-01-03,$2.97,TXT
2023-01-04,$2.97,TXT
2023-01-05,$2.97,TXT
2023-01-06,$2.97,TXT
2023-01-07,$2.97,TXT
2023-01-08,$2.97,TXT
2023-01-09,$2.97,TXT
2023-01-10,$2.97,TXT
2023-01-11,$2.97,TXT
2023-01-12,$2.97,TXT
2023-01-13,$2.97,TXT
2023-01-14,$2.97,TXT
2023-01-15,$2.97,TXT
2023-01-16,$2.97,TXT
2023-01-17,$2.97,TXT
2023-01-18,$2.97,TXT
2023-01-19,$2.97,TXT
2023-01-20,$2.97,TXT
2023-01-21,$2.97,TXT
2023-01-22,$2.97,TXT
2023-01-23,$2.97,TXT
2023-01-24,$2.97,TXT
2023-01-25,$2.97,TXT
2023-01-26,$2.97,TXT
2023-01-27,$2.97,TXT
2023-01-28,$2.97,TXT
2023-01-29,$2.97,TXT
2023-01-30,$2.97,TXT
2023-01-31,$2.97,TXT
2023-02-01,$2.97,TXT
2023-02-02,$2.97,TXT
2023-02-03,$2.97,TXT
2023-02-04,$2.97,TXT
2023-02-05,$2.97,TXT
2023-02-06,$2.97,TXT
2023-02-07,$2.97,TXT
2023-02-08,$2.97,TXT
2023-02-09,$2.97,TXT
2023-02-10,$2.97,TXT
2023-02-11,$2.97,TXT
2023-02-12,$2.97,TXT
2023-02-13,$2.97,TXT
2023-02-14,$2.97,TXT
2023-02-15,$2.97,TXT
2023-02-16,$2.97,TXT
2023-02-17,$2.97,TXT
2023-02-18,$2.97,TXT
2023-02-19,$2.97,TXT
2023-02-20,$2.97,TXT
2023-02-21,$2.97,TXT
2023-02-22,$2.97,TXT
2023-02-23,$2.97,TXT
2023-02-24,$2.97,TXT
2023-02-25,$2.97,TXT
2023-02-26,$2.97,TXT
2023-02-27,$2.97,TXT
2023-02-28,$2.97,TXT
2023-03-01,$2.97,TXT
2023-03-02,$2.97,TXT
2023-03-03,$2.97,TXT
2023-03-04,$2.97,TXT
2023-03-05,$2.97,TXT
2023-03-06,$2.97,TXT
2023-03-07,$2.97,TXT
2023-03-08,$2.97,TXT
2023-03-09,$2.97,TXT
2023-03-10,$2.97,TXT
2023-03-11,$2.97,TXT
2023-03-12,$2.97,TXT
2023-03-13,$2.97,TXT
2023-03-14,$2.97,TXT
2023-03-15,$2.97,TXT
2022-12-31,$9.12,TMO
2023-01-01,$9.12,TMO
2023-01-02,$9.12,TMO
2023-01-03,$9.12,TMO
2023-01-04,$9.12,TMO
2023-01-05,$9.12,TMO
2023-01-06,$9.12,TMO
2023-01-07,$9.12,TMO
2023-01-08,$9.12,TMO
2023-01-09,$9.12,TMO
2023-01-10,$9.12,TMO
2023-01-11,$9.12,TMO
2023-01-12,$9.12,TMO
2023-01-13,$9.12,TMO
2023-01-14,$9.12,TMO
2023-01-15,$9.12,TMO
2023-01-16,$9.12,TMO
2023-01-17,$9.12,TMO
2023-01-18,$9.12,TMO
2023-01-19,$9.12,TMO
2023-01-20,$9.12,TMO
2023-01-21,$9.12,TMO
2023-01-22,$9.12,TMO
2023-01-23,$9.12,TMO
2023-01-24,$9.12,TMO
2023-01-25,$9.12,TMO
2023-01-26,$9.12,TMO
2023-01-27,$9.12,TMO
2023-01-28,$9.12,TMO
2023-01-29,$9.12,TMO
2023-01-30,$9.12,TMO
2023-01-31,$9.12,TMO
2023-02-01,$9.12,TMO
2023-02-02,$9.12,TMO
2023-02-03,$9.12,TMO
2023-02-04,$9.12,TMO
2023-02-05,$9.12,TMO
2023-02-06,$9.12,TMO
2023-02-07,$9.12,TMO
2023-02-08,$9.12,TMO
2023-02-09,$9.12,TMO
2023-02-10,$9.12,TMO
2023-02-11,$9.12,TMO
2023-02-12,$9.12,TMO
2023-02-13,$9.12,TMO
2023-02-14,$9.12,TMO
2023-02-15,$9.12,TMO
2023-02-16,$9.12,TMO
2023-02-17,$9.12,TMO
2023-02-18,$9.12,TMO
2023-02-19,$9.12,TMO
2023-02-20,$9.12,TMO
2023-02-21,$9.12,TMO
2023-02-22,$9.12,TMO
2023-02-23,$9.12,TMO
2023-02-24,$9.12,TMO
2023-02-25,$9.12,TMO
2023-02-26,$9.12,TMO
2023-02-27,$9.12,TMO
2023-02-28,$9.12,TMO
2023-03-01,$9.12,TMO
2023-03-02,$9.12,TMO
2023-03-03,$9.12,TMO
2023-03-04,$9.12,TMO
2023-03-05,$9.12,TMO
2023-03-06,$9.12,TMO
2023-03-07,$9.12,TMO
2023-03-08,$9.12,TMO
2023-03-09,$9.12,TMO
2023-03-10,$9.12,TMO
2023-03-11,$9.12,TMO
2023-03-12,$9.12,TMO
2023-03-13,$9.12,TMO
2023-03-14,$9.12,TMO
2023-03-15,$9.12,TMO
2022-12-31,$2.68,TJX
2023-01-01,$2.68,TJX
2023-01-02,$2.68,TJX
2023-01-03,$2.68,TJX
2023-01-04,$2.68,TJX
2023-01-05,$2.68,TJX
2023-01-06,$2.68,TJX
2023-01-07,$2.68,TJX
2023-01-08,$2.68,TJX
2023-01-09,$2.68,TJX
2023-01-10,$2.68,TJX
2023-01-11,$2.68,TJX
2023-01-12,$2.68,TJX
2023-01-13,$2.68,TJX
2023-01-14,$2.68,TJX
2023-01-15,$2.68,TJX
2023-01-16,$2.68,TJX
2023-01-17,$2.68,TJX
2023-01-18,$2.68,TJX
2023-01-19,$2.68,TJX
2023-01-20,$2.68,TJX
2023-01-21,$2.68,TJX
2023-01-22,$2.68,TJX
2023-01-23,$2.68,TJX
2023-01-24,$2.68,TJX
2023-01-25,$2.68,TJX
2023-01-26,$2.68,TJX
